Time,Acc_XL,Acc_YL,Acc_ZL,Abs_left,VelInc_XL,VelInc_YL,VelInc_ZL,Velmag_L,Acc_XR,Acc_YR,Acc_ZR,Abs_Right,VelInc_XR,VelInc_YR,VelInc_ZR,Velmag_R
283.7,21.362624,1.719391,1.998331,21.52466809,0.212925,0.016725,0.026458,0.215213399,10.254301,1.516626,1.461097,10.46831638,0.102581,0.015066,0.014446,0.104683011
283.7125,19.383143,0.404948,3.595276,19.71791634,0.192744,0.00344,0.041321,0.197153514,9.714036,1.92217,1.805571,10.06565048,0.097193,0.019134,0.017862,0.100656049
283.725,18.844681,1.477153,7.865925,20.47380666,0.18624,0.01372,0.083864,0.204711374,9.598566,2.814578,1.86556,10.17519694,0.096047,0.028068,0.018455,0.101751786
283.7375,20.533954,2.40864,9.860779,22.90588955,0.20257,0.022737,0.104413,0.22902762,9.512944,3.851092,2.314694,10.52068541,0.095198,0.038479,0.022917,0.105206851
283.75,21.237343,3.757041,11.733939,24.55250332,0.20919,0.036283,0.123248,0.245493343,10.536669,2.376395,1.844643,10.95770754,0.105408,0.023753,0.018221,0.109576714
283.7625,20.729738,3.58136,13.765681,25.14044849,0.20376,0.034882,0.143022,0.251376578,10.350179,1.597063,1.848738,10.63459674,0.103544,0.015974,0.018248,0.106346218
283.775,20.683524,2.20618,15.732934,26.08065581,0.203352,0.021726,0.161819,0.260786203,11.459563,0.461018,1.403268,11.55436207,0.114624,0.004647,0.013789,0.115543899
283.7875,21.108469,0.355378,19.533779,28.7621675,0.207524,0.004056,0.199084,0.287605808,15.269717,2.11788,-0.818684,15.43761369,0.15269,0.021031,-0.008677,0.154375611
283.8,20.870697,-2.718236,22.148119,30.55346094,0.2054,-0.02523,0.22476,0.305520491,11.041348,5.369769,2.440302,12.51802135,0.110563,0.053731,0.023638,0.12517968
283.8125,19.927817,-5.978639,22.962217,30.98589073,0.196713,-0.05847,0.232149,0.309851422,12.349638,2.223632,1.179907,12.60358197,0.123548,0.022291,0.011128,0.126035032
283.825,19.193151,-5.831551,23.569683,30.95018561,0.19063,-0.059539,0.236443,0.309499567,12.721407,4.590239,1.50621,13.60783446,0.127279,0.045986,0.014224,0.136077104
283.8375,16.447553,-4.520163,26.216984,31.27753384,0.165159,-0.048747,0.261094,0.312768032,12.965221,4.917055,1.804561,13.98323374,0.129727,0.049342,0.017003,0.139831432
283.85,13.684647,-1.627922,28.989757,32.09868696,0.139599,-0.020467,0.2883,0.320973003,13.754307,3.762081,1.505743,14.33881015,0.1376,0.037855,0.013885,0.143386032
283.8625,21.874555,-1.664638,31.45851,38.35237969,0.222309,-0.020379,0.311837,0.383508683,13.489472,5.330154,1.278147,14.56056511,0.134911,0.053564,0.011412,0.145603275
283.875,77.138462,-8.039396,40.852517,87.65787103,0.772098,-0.084216,0.406394,0.876575005,13.501298,6.042088,1.241029,14.84358542,0.135006,0.060736,0.010814,0.148433232
283.8875,-12.234495,3.120743,-0.144927,12.62707047,-0.121818,0.032741,0.004487,0.126220962,13.617871,5.864675,1.505099,14.90322604,0.136186,0.059045,0.013288,0.149028553
283.9,-6.028966,2.837174,5.404493,8.579424918,-0.058702,0.028497,0.055686,0.085784232,14.099872,4.537677,0.415064,14.81786696,0.14089,0.045833,0.002226,0.148174259
283.9125,13.18916,1.176415,-3.687954,13.74550466,0.13197,0.010582,-0.03695,0.137453127,13.382052,6.419759,-0.033797,14.84229644,0.133623,0.064557,-0.002306,0.148418429
283.925,26.349239,12.012642,-15.536842,32.86304038,0.263348,0.118267,-0.157024,0.328627128,14.537933,9.088897,0.062243,17.14536144,0.14515,0.091228,-0.001802,0.171447711
283.9375,22.961891,3.59688,-9.311494,25.03776956,0.224793,0.034238,-0.104559,0.250273287,17.559064,6.698382,-2.111609,18.91158223,0.175022,0.067395,-0.024221,0.189106963
283.95,1.339252,-11.143265,4.864425,12.23227621,0.017998,-0.110188,0.049893,0.122289144,19.034091,4.408959,-3.682263,19.88201701,0.189476,0.044522,-0.040511,0.198807707
283.9625,-25.375793,-10.47817,41.201135,49.51016504,-0.244582,-0.111693,0.41567,0.495052755,19.796493,4.295412,-5.596712,21.01606254,0.196491,0.043557,-0.060448,0.210142537
283.975,13.772851,4.920289,8.052111,16.69542333,0.13698,0.045924,0.083632,0.166933656,19.136796,5.508985,-4.698474,20.46073153,0.18983,0.05564,-0.052182,0.20458299
283.9875,13.159925,7.509796,-2.170648,15.30661212,0.131882,0.075162,-0.019639,0.153061682,14.28047,0.826424,-2.000726,14.44360428,0.142166,0.008832,-0.023821,0.144418198
284,15.494904,0.641872,-4.145711,16.05275582,0.154651,0.006224,-0.042578,0.160525873,19.067588,4.142494,0.424788,19.51700831,0.190512,0.042257,-0.001067,0.195145112
284.0125,4.427666,-4.518821,-0.963652,6.399421428,0.04364,-0.045592,-0.010569,0.063990498,26.860758,10.586151,3.57261,29.09175924,0.268869,0.10744,0.027888,0.290880789
284.025,3.013721,2.649007,18.791502,19.21510603,0.037041,0.023696,0.187002,0.192102275,36.593302,15.92734,2.53755,39.9898621,0.365397,0.16181,0.012979,0.399832338
284.0375,-0.8856,5.404496,15.280067,16.23186101,-0.011278,0.05188,0.153379,0.162307872,23.374758,5.77652,6.778975,25.014036,0.23542,0.060192,0.059132,0.250084479
284.05,9.862892,1.06771,4.106821,10.73697453,0.097503,0.011155,0.043526,0.107358193,17.239608,5.634495,9.713388,20.5742928,0.174805,0.058167,0.091523,0.205710105
284.0625,12.332059,-1.3034,-3.504014,12.88629679,0.123794,-0.013237,-0.03323,0.128858083,15.93955,4.729106,3.717159,17.03675347,0.160057,0.048444,0.032436,0.170344235
284.075,12.508558,0.190212,-2.735867,12.80566953,0.125146,0.001842,-0.027085,0.128056673,12.769005,4.596923,-10.292414,17.03270312,0.125164,0.045338,-0.106225,0.170309459
284.0875,10.115639,-0.265077,0.880282,10.15732812,0.101188,-0.002616,0.008442,0.101573235,10.535627,1.519801,-17.131944,20.16959932,0.101648,0.013417,-0.17367,0.201676971
284.1,9.339756,0.309637,3.370402,9.934109263,0.093501,0.003034,0.033422,0.099341191,-3.675373,-11.807466,-12.836251,17.82397149,-0.039429,-0.118116,-0.127518,0.178232645
284.1125,9.293944,0.26923,3.227753,9.842167917,0.092934,0.002679,0.032295,0.09842191,-7.647494,-3.918638,9.224613,12.60687801,-0.075541,-0.03991,0.092702,0.126067092
284.125,10.022671,-0.078269,1.431315,10.12465914,0.100207,-0.000832,0.014446,0.101246343,2.310909,-4.691514,-6.77262,8.556809317,0.023207,-0.046117,-0.068236,0.08556573
284.1375,10.394316,0.717204,1.468897,10.52206468,0.103947,0.007141,0.014677,0.105220659,3.360859,-0.650231,-6.687353,7.512580363,0.033832,-0.005518,-0.066847,0.075123724
284.15,9.871263,0.022196,1.585224,9.9977628,0.098733,0.000205,0.015725,0.099977612,4.869069,-0.93882,-8.409598,9.762712453,0.049172,-0.007795,-0.083973,0.097622294
284.1625,9.606845,0.096477,1.965915,9.806406093,0.096093,0.000939,0.019538,0.098063652,3.799173,2.286552,-6.445529,7.823482576,0.038333,0.024186,-0.063762,0.078230264
284.175,9.708585,0.544261,2.116672,9.951539735,0.097103,0.005391,0.021099,0.09951494,1.836052,2.403805,-4.772545,5.650358502,0.018693,0.024916,-0.047138,0.056499791
284.1875,9.647849,0.753498,1.954416,9.872613203,0.096486,0.007529,0.019511,0.098726456,-0.389294,2.551777,-3.237942,4.140939999,-0.003605,0.026009,-0.032018,0.041407927
284.2,9.626091,0.377849,2.212548,9.884319221,0.096268,0.00381,0.022088,0.098842924,-1.568296,2.23896,-2.99915,4.058003813,-0.0153,0.022775,-0.029898,0.040579318
284.2125,9.577141,0.120815,2.096367,9.804640768,0.095777,0.001222,0.020936,0.098046127,-1.454411,2.753837,-2.909976,4.262263471,-0.014089,0.0279,-0.028977,0.042621315
284.225,9.759381,-0.009873,1.966867,9.955610517,0.097599,-0.000102,0.019644,0.099556325,-0.244,3.102625,-2.94004,4.281314412,-0.001897,0.031388,-0.029051,0.042810814
284.2375,9.717696,0.326267,1.772518,9.883414681,0.097188,0.003232,0.017672,0.098834471,1.065845,3.301425,-2.871295,4.503306293,0.011248,0.033354,-0.028084,0.045030188
284.25,9.418578,0.47894,2.038413,9.648529558,0.0942,0.004782,0.020318,0.096484862,2.728294,3.145651,-3.090232,5.18538737,0.027974,0.031807,-0.0299,0.051848239
284.2625,9.216986,0.567495,2.216242,9.496663104,0.092181,0.005679,0.022115,0.094966631,4.080375,3.110434,-2.819735,5.854499575,0.041463,0.031415,-0.026845,0.058538335
284.275,9.526721,0.677409,2.219236,9.805218222,0.095269,0.006809,0.022176,0.098052638,5.050647,2.774718,-2.420803,6.250470563,0.051087,0.028025,-0.022595,0.06249653
284.2875,9.31147,0.656275,2.124324,9.573239937,0.093113,0.006625,0.021232,0.09573254,5.661883,2.480226,-1.807707,6.440205332,0.057046,0.025049,-0.016272,0.06439314
284.3,9.459923,-0.052127,2.066695,9.683185871,0.094599,-0.000437,0.020669,0.096831655,6.735579,2.476493,-1.935336,7.432803474,0.067823,0.025064,-0.017171,0.074316934
284.3125,9.351534,-0.050423,2.127108,9.590532784,0.093517,-0.000457,0.021263,0.095904918,8.037241,3.284515,-1.928793,8.894128632,0.080817,0.033195,-0.016572,0.088926524
284.325,9.558163,0.059933,1.824679,9.730957062,0.095582,0.000639,0.018245,0.097309851,9.586827,3.705716,-1.679702,10.41446023,0.09622,0.037432,-0.013526,0.104126825
284.3375,9.503997,0.151782,1.966285,9.706455247,0.095047,0.001546,0.019627,0.097064625,11.123706,4.228257,-1.163581,11.95696087,0.111415,0.042628,-0.007849,0.119549385
284.35,9.555282,0.447684,2.034153,9.779653035,0.095561,0.004502,0.020298,0.097796634,12.284515,4.886718,-0.68125,13.23833159,0.122865,0.049158,-0.00267,0.132361044
284.3625,9.653689,0.506318,2.174197,9.908440938,0.096539,0.005119,0.021721,0.099084734,13.573801,5.389,-0.475949,14.61218403,0.135695,0.054146,-0.000306,0.146099336
284.375,9.770991,0.631419,1.986748,9.990901996,0.09771,0.006388,0.019842,0.099908736,14.652343,5.906382,0.271506,15.80032339,0.146256,0.059269,0.007365,0.157980616
284.3875,9.944761,0.563077,1.902791,10.14080572,0.09945,0.005736,0.018983,0.101407882,15.602384,5.858589,1.965865,16.78159935,0.155268,0.058708,0.024483,0.167792128
284.4,9.757961,0.418976,1.9058,9.951151562,0.097584,0.004309,0.019008,0.099511349,15.400373,5.538299,3.980929,16.84316004,0.152654,0.055384,0.044614,0.168407364
284.4125,9.854244,0.277578,1.835902,10.02764731,0.098553,0.002911,0.018284,0.100276978,15.590202,4.181449,4.135035,16.66245566,0.154516,0.041779,0.046201,0.166598954
284.425,9.960146,0.180575,1.797359,10.12262886,0.099615,0.001939,0.017885,0.101226386,16.530005,4.475616,4.633392,17.74092797,0.16375,0.044613,0.051571,0.177380806
284.4375,9.942843,0.020296,1.635139,10.07641893,0.099445,0.000328,0.016246,0.100763823,18.179301,5.119786,5.532784,19.68021576,0.179999,0.05091,0.061054,0.196771591
284.45,9.930566,0.131265,1.699162,10.07573933,0.099329,0.001423,0.016846,0.100757446,18.900611,6.132701,7.034013,21.07891023,0.186879,0.060775,0.076169,0.21075834
284.4625,9.938294,0.170686,2.233106,10.18752098,0.099427,0.001812,0.022125,0.101875057,18.833939,5.854608,8.301954,21.39897505,0.186034,0.057808,0.088484,0.213962222
284.475,9.741011,0.086825,2.015031,9.947622018,0.097443,0.000984,0.019984,0.099475961,18.91895,5.920251,9.023125,21.78056073,0.186968,0.058168,0.095332,0.217781403
284.4875,10.543723,-0.006371,2.018818,10.73525786,0.105472,0.000065,0.020007,0.107352816,18.761616,6.829307,10.418589,22.52076077,0.185428,0.066878,0.10887,0.225186338
284.5,11.566289,-0.043467,1.825204,11.70949616,0.115693,-0.000326,0.018065,0.117095349,17.125147,8.143483,12.312937,22.60963053,0.168986,0.079695,0.127292,0.22607701
284.5125,13.824818,0.015094,1.71917,13.93130884,0.138278,0.000328,0.016944,0.139312641,16.394268,8.201798,14.01298,23.07390565,0.161715,0.080175,0.143714,0.23072383
284.525,14.576049,-1.065681,1.193972,14.6636438,0.145818,-0.010434,0.011423,0.146636429,15.725298,8.933343,16.326012,24.36448814,0.155194,0.087301,0.166284,0.243632943
284.5375,13.45715,-1.800217,0.50691,13.58648686,0.134613,-0.017921,0.004126,0.135863335,15.218408,9.367272,17.896176,25.29068687,0.150587,0.091772,0.181272,0.252899353
284.55,13.355188,-1.540768,1.715808,13.55282294,0.133712,-0.015372,0.015882,0.135526511,14.100762,9.611563,19.523482,25.93029081,0.140012,0.09447,0.196744,0.25929933
284.5625,13.516932,-2.179231,2.089388,13.84998342,0.135392,-0.02167,0.019517,0.138497277,12.460963,9.088135,20.519741,25.66962344,0.124219,0.089926,0.205853,0.256695351
284.575,13.389841,-2.93594,3.433184,14.13132471,0.13422,-0.029334,0.033067,0.141311424,12.014352,7.838513,20.19723,24.77327269,0.120367,0.077839,0.20205,0.24773237
284.5875,14.67551,-2.480541,2.179176,15.04235638,0.146881,-0.025106,0.020548,0.150421274,11.299716,6.831343,18.700282,22.89216844,0.113919,0.068193,0.186486,0.228921061
284.6,15.013824,-0.93995,1.085009,15.0822963,0.150205,-0.009748,0.009503,0.150820663,10.819377,6.96241,17.613097,21.81181463,0.109491,0.069804,0.175253,0.218115775
284.6125,15.495127,-2.159991,0.784604,15.66461379,0.155004,-0.021768,0.006085,0.156643267,10.474555,6.187655,15.687714,19.85214717,0.106194,0.062478,0.155656,0.198518151
284.625,14.544761,-2.449563,0.379056,14.75446085,0.145424,-0.024839,0.001656,0.147539344,66.450021,4.177225,0.757898,66.58550074,0.664378,0.043846,0.00632,0.665853243
284.6375,13.91362,-0.871167,1.855443,14.06379828,0.139378,-0.009324,0.016245,0.140630949,-1.809668,4.197177,-1.069382,4.694120887,-0.018609,0.042148,-0.008922,0.046929211
284.65,17.254484,-0.874096,4.670707,17.89683675,0.173231,-0.009562,0.04389,0.178960172,-30.748603,-14.525175,-8.911815,35.15505286,-0.306664,-0.145962,-0.090768,0.351548779
284.6625,20.835265,-1.82346,2.755032,21.09557952,0.208563,-0.019293,0.025086,0.210950355,30.535534,-9.380484,-41.25181,52.17397958,0.300491,-0.087154,-0.417482,0.521710534
284.675,24.040879,-1.643293,-3.325312,24.32533607,0.239859,-0.018062,-0.03619,0.243245333,14.219103,35.334621,5.863072,38.53691665,0.144102,0.351895,0.062506,0.385360192
284.6875,23.959398,-1.79266,-8.338247,25.43212035,0.237604,-0.019758,-0.088444,0.254299785,29.926865,8.664944,10.300318,32.81455552,0.299646,0.089402,0.099461,0.328135541
284.7,20.383934,-0.603149,-6.604967,21.4358145,0.201702,-0.006954,-0.072132,0.214324708,18.578396,0.73553,11.082819,21.64547711,0.188967,0.007021,0.105266,0.216422624
284.7125,24.566115,4.358178,0.942053,24.96748256,0.246107,0.041773,0.001802,0.249633504,7.058893,14.453552,5.795534,17.0974077,0.072286,0.144533,0.055809,0.170966951
284.725,39.338439,3.290235,3.983886,39.67631254,0.394426,0.032556,0.027112,0.396694874,13.982766,5.999879,5.355366,16.13059943,0.141006,0.060416,0.049817,0.161290169
284.7375,42.60806,-2.568753,0.726072,42.69159694,0.42608,-0.023929,-0.007925,0.426824986,9.620094,-6.050761,19.230795,22.33789143,0.101619,-0.056927,0.190567,0.223344769
284.75,30.746751,-7.875398,-3.088054,31.8891936,0.30609,-0.077332,-0.044271,0.318796562,0.892599,1.063737,2.289237,2.677475569,0.009369,0.01043,0.022809,0.026773374
284.7625,20.137886,-3.413832,-0.610756,20.43432711,0.200854,-0.033771,-0.0156,0.204269845,10.695211,11.107964,2.423581,15.60923276,0.10727,0.111224,0.022035,0.156087066
284.775,18.013178,0.564041,1.939834,18.12610493,0.180674,0.006668,0.01228,0.181213562,6.953508,-0.909731,1.026003,7.087423097,0.069695,-0.008889,0.009296,0.070871877
284.7875,19.257532,-1.373971,-3.607914,19.64070718,0.191651,-0.011462,-0.04127,0.196378961,8.235947,3.448366,3.236404,9.497176523,0.082627,0.03476,0.031366,0.09497002
284.8,16.494993,-5.35933,-19.443031,26.05453255,0.161765,-0.050601,-0.197851,0.260525228,8.019215,-0.989884,2.596953,8.487157618,0.080441,-0.0097,0.025262,0.084870567
284.8125,15.170003,0.332516,-33.041287,36.35885318,0.1441,0.010267,-0.333598,0.363535207,8.695545,0.815318,2.10934,8.984796131,0.08711,0.008206,0.020421,0.089847136
284.825,-3.726952,9.897598,-26.511929,28.54356314,-0.052852,0.104633,-0.260061,0.285259745,7.793735,1.725106,3.137651,8.576896278,0.078097,0.01738,0.030903,0.0857683
284.8375,-22.977123,4.230849,-3.993062,23.70216886,-0.231926,0.040818,-0.025534,0.236870774,8.892026,1.274279,1.984549,9.199475425,0.089002,0.01284,0.01941,0.0919944
284.85,-17.633607,8.756012,14.679965,24.55836343,-0.175178,0.085424,0.149407,0.245574924,9.199171,0.424766,2.170298,9.461256082,0.092073,0.004352,0.021332,0.094612005
284.8625,-9.982479,6.836474,4.625103,12.95294721,-0.101867,0.06871,0.040849,0.12948587,8.937349,-1.710855,2.227255,9.368238725,0.08944,-0.017085,0.022021,0.093682097
284.875,1.464647,8.395848,-15.589541,17.76708313,0.023459,0.079429,-0.157081,0.177577395,9.115667,0.636768,2.258819,9.412923117,0.091219,0.006272,0.022363,0.09412942
284.8875,21.310274,-1.508325,-37.853751,43.46618556,0.222275,-0.02547,-0.372559,0.434574625,9.297147,1.56078,2.215264,9.684026597,0.09304,0.015474,0.021958,0.096840281
284.9,7.589484,-8.124561,-19.957517,22.84537685,0.074838,-0.079926,-0.200502,0.228451185,9.286275,1.817797,2.642501,9.824566191,0.092926,0.018063,0.026281,0.098245633
284.9125,-3.907447,-2.161408,0.163145,4.468382581,-0.038888,-0.021962,0.001413,0.044683359,9.365351,1.818044,2.129518,9.774964463,0.093704,0.018046,0.021185,0.097749179
284.925,-5.297234,1.552252,3.641784,6.613075308,-0.053552,0.014823,0.035853,0.066128478,9.389958,2.073815,2.407335,9.912985509,0.093948,0.020621,0.023986,0.099130119
284.9375,-3.003899,4.188111,0.521059,5.180268857,-0.03056,0.041622,0.004085,0.051797603,9.487518,1.221969,2.295975,9.837566124,0.094896,0.012123,0.022926,0.098375909
284.95,-0.715573,3.339686,-5.460227,6.440467855,-0.005446,0.032342,-0.055414,0.064392354,9.689013,1.115477,1.71405,9.902486014,0.096909,0.011026,0.017118,0.099025011
284.9625,2.566796,-1.469128,-11.671466,12.04034457,0.030135,-0.016585,-0.115349,0.120368485,9.20863,1.890238,2.111178,9.634777565,0.09212,0.018772,0.021082,0.096347979
284.975,6.258352,-2.818881,-11.755933,13.61304597,0.066533,-0.028032,-0.115378,0.136104798,9.039359,2.010738,2.083122,9.491705627,0.090428,0.019975,0.020809,0.094917007
284.9875,8.339478,1.886491,-5.323363,10.07193801,0.084865,0.020037,-0.050368,0.100699975,9.429088,1.621669,1.804439,9.736195918,0.09432,0.016074,0.018021,0.097362171
285,11.810969,5.82289,-1.400482,13.24259742,0.117987,0.059279,-0.009762,0.13240177,9.512011,2.245771,1.868135,9.950465769,0.095168,0.0223,0.018624,0.099504229
285.0125,15.450331,6.599486,0.216876,16.80217184,0.153807,0.067201,0.007077,0.167995987,9.454905,2.344374,1.811908,9.908295949,0.094601,0.023283,0.018056,0.099083129
285.025,17.332241,5.069956,-0.164305,18.05929201,0.172891,0.051915,0.004006,0.18056166,9.150729,2.539925,2.08542,9.722964405,0.091562,0.025257,0.020786,0.09722949
285.0375,17.397922,3.59302,-1.345836,17.81596916,0.174127,0.036714,-0.007881,0.178129841,9.242424,2.379888,2.010974,9.75347552,0.092471,0.023672,0.020044,0.097534667
285.05,16.537024,2.909677,-0.729173,16.80687586,0.1654,0.029603,-0.002335,0.168044488,9.128666,2.154022,2.150792,9.622798966,0.091326,0.021432,0.021449,0.096228003
285.0625,16.052066,2.791086,1.698637,16.38121948,0.159799,0.028515,0.021848,0.163786937,9.067879,1.829742,2.387604,9.553797057,0.090715,0.018192,0.023817,0.095537477
285.075,16.610322,1.52518,2.217082,16.82689584,0.165204,0.015915,0.027545,0.168239044,9.266722,1.518314,2.101724,9.622611797,0.092693,0.015089,0.020973,0.096226488
285.0875,17.916131,-0.435878,1.164729,17.95924089,0.17864,-0.003863,0.017715,0.179557772,9.28638,1.93598,2.039051,9.702711015,0.092899,0.019264,0.02032,0.097026946
285.1,19.147444,-1.204795,0.58155,19.19412262,0.191161,-0.01182,0.012085,0.191906976,9.196114,2.202229,2.376331,9.75014227,0.092,0.021943,0.023688,0.09750188
285.1125,19.44231,-0.438957,1.274013,19.48895099,0.193903,-0.004354,0.01877,0.194858009,9.787268,1.759124,1.750057,10.09692189,0.097902,0.017513,0.017417,0.100969593
285.125,18.069773,-0.458818,2.407455,18.23521455,0.179829,-0.004578,0.029698,0.182322238,9.503177,2.147406,2.097462,9.965995809,0.095069,0.021402,0.020878,0.099659677
285.1375,18.697309,0.706161,3.164723,18.9763932,0.185847,0.007243,0.037509,0.18973269,9.578639,2.481399,2.023758,10.09966646,0.095823,0.024762,0.020129,0.100996934
285.15,18.733026,-0.225492,6.639659,19.8761712,0.185228,-0.002517,0.071963,0.198732032,9.591425,2.760466,1.911769,10.16220777,0.095949,0.027569,0.018993,0.101621821
285.1625,22.022759,-0.088273,7.617794,23.30322921,0.217864,-0.002278,0.082572,0.232997955,9.572312,2.801678,2.248714,10.22424918,0.095753,0.028014,0.022363,0.102242481
285.175,24.238308,2.888567,9.396384,26.15590615,0.239912,0.026444,0.100683,0.261522694,9.545543,2.492286,2.272913,10.12398213,0.095485,0.024929,0.022599,0.101240086
285.1875,23.651627,4.145326,12.142604,26.90773159,0.23433,0.038564,0.126459,0.269053173,9.561044,1.383801,2.460845,9.969163741,0.09562,0.013897,0.024537,0.099691401
285.2,21.955371,5.181145,17.314662,28.4373012,0.217461,0.049233,0.176486,0.284359777,10.967682,2.015499,0.966605,11.19315013,0.109693,0.02011,0.009569,0.111930926
285.2125,19.725375,3.189527,22.537802,30.1200269,0.193982,0.030405,0.228387,0.301187819,11.074834,3.445522,1.345246,11.67618331,0.110777,0.034446,0.013238,0.116761789
285.225,20.696512,0.460664,22.802302,30.79777259,0.203563,0.00536,0.231034,0.307966449,12.524864,0.773346,2.006858,12.70817695,0.125278,0.00781,0.019856,0.127081998
285.2375,20.716109,-2.945743,21.767689,30.19382153,0.205763,-0.027376,0.219262,0.301933241,12.782005,1.741114,0.288776,12.90327561,0.127839,0.017347,0.002382,0.129032563
285.25,16.733717,-4.538435,24.069393,29.66395719,0.166909,-0.045901,0.240893,0.296639434,11.801121,3.323767,1.881786,12.40383015,0.118091,0.03327,0.018249,0.12403791
285.2625,13.596498,0.046296,27.985428,31.11351927,0.135929,-0.002621,0.279854,0.311129915,12.187108,3.626392,1.433783,12.79578267,0.121942,0.036295,0.013633,0.127957169
285.275,11.431507,1.968464,28.552157,30.81849886,0.11523,0.018275,0.285246,0.308183726,12.348713,4.594579,1.674287,13.28172074,0.123569,0.046019,0.015906,0.132815839
285.2875,10.525821,-0.860561,26.618709,28.63719857,0.107181,-0.008352,0.265424,0.286369381,12.49891,4.686651,1.654536,13.45083411,0.125069,0.046991,0.01555,0.134507291
285.3,43.041323,-7.251373,38.946087,58.49731266,0.430326,-0.073465,0.389379,0.584973143,12.766846,5.186968,1.631777,13.87658784,0.127735,0.052049,0.015173,0.138764363
285.3125,49.49207,-8.963407,14.270492,52.28245021,0.497421,-0.088801,0.134185,0.522799085,12.576355,4.965467,1.565832,13.61148036,0.12582,0.049893,0.014377,0.136112755
285.325,-18.090658,0.693298,2.040675,18.21858731,-0.17989,0.007234,0.027593,0.182137631,12.367142,5.057947,1.135193,13.40961194,0.123696,0.050803,0.009965,0.134093051
285.3375,-0.382403,0.804823,4.719325,4.802707629,-0.003606,0.00795,0.047227,0.048027026,11.746334,5.828949,1.675397,13.21968093,0.117546,0.058522,0.015274,0.132193728
285.35,13.89336,-6.089061,-6.823138,16.63301921,0.139067,-0.062201,-0.066751,0.166325858,11.375861,5.358257,1.790674,12.701482,0.113858,0.053843,0.016415,0.12701246
285.3625,19.132949,-3.094827,-16.611709,25.52638963,0.18965,-0.034585,-0.167304,0.255252567,13.334627,6.206484,0.972525,14.74037061,0.133338,0.062331,0.007907,0.147399784
285.375,19.986251,4.409524,-16.234467,26.12378322,0.194184,0.04237,-0.169452,0.261183122,15.590505,4.843377,0.270938,16.32775411,0.155811,0.048792,0.000497,0.163272698
285.3875,9.86602,3.837174,2.81381,10.95352827,0.100386,0.037423,0.022546,0.109481286,16.539807,1.793048,-1.577291,16.71131604,0.16509,0.018343,-0.018261,0.167106666
285.4,-5.828001,6.467508,40.970096,41.8848782,-0.035577,0.063026,0.412336,0.418639435,16.787928,3.348648,-1.686063,17.20147605,0.16746,0.03393,-0.019799,0.172006096
285.4125,-2.854524,3.743083,11.854484,12.75491154,-0.028309,0.038618,0.118218,0.12754703,15.880404,5.016894,-2.217676,16.80102805,0.158216,0.050467,-0.025388,0.167999319
285.425,12.55474,2.08863,4.231189,13.41218968,0.125365,0.021383,0.042603,0.134121704,15.291187,3.497834,-2.196969,15.83925236,0.152339,0.035175,-0.025298,0.158380682
285.4375,10.673323,-2.303875,-3.053038,11.33793213,0.106959,-0.023042,-0.029723,0.113378209,16.885694,0.40597,-2.048026,17.0142847,0.168344,0.004396,-0.024182,0.170128764
285.45,11.055969,-7.688939,-7.839216,15.58228292,0.110234,-0.076777,-0.078957,0.155821854,19.041007,1.378479,0.614889,19.10073926,0.190435,0.014444,0.001486,0.190987765
285.4625,4.946944,-0.563212,2.621187,5.626729422,0.050232,-0.006394,0.024504,0.056254627,26.232575,4.676847,2.059319,26.72567462,0.262494,0.048098,0.013931,0.2672276
285.475,4.408963,7.083391,20.133303,21.79365211,0.050318,0.065866,0.201507,0.217888279,29.547613,10.471474,2.175651,31.423664,0.295394,0.106272,0.012907,0.314194118
285.4875,1.926414,7.880227,13.992937,16.17440368,0.016956,0.078033,0.14065,0.161737681,25.085561,7.753141,1.070195,26.27816362,0.250531,0.07911,0.001938,0.262731669
285.5,9.043193,-0.626939,3.704831,9.792760841,0.089668,-0.00564,0.038937,0.097919609,16.976877,9.187638,10.828967,22.1335395,0.172624,0.09295,0.102649,0.221304236
285.5125,11.194423,-1.564539,-2.749814,11.63290014,0.112355,-0.015604,-0.025772,0.116324231,15.914157,7.124938,8.154422,19.24888913,0.161063,0.072778,0.076175,0.192459237
285.525,12.281126,-0.2953,-2.614626,12.55983786,0.122927,-0.002795,-0.025614,0.125598313,14.235761,2.988842,5.22582,15.4563664,0.143496,0.030753,0.048452,0.154545933
285.5375,10.820066,1.429286,0.919296,10.95270706,0.10823,0.014251,0.008902,0.10952657,14.621497,4.918272,-6.147094,16.60615364,0.144661,0.048975,-0.065158,0.166044935
285.55,9.611446,1.158661,3.10192,10.16583972,0.096235,0.011622,0.030628,0.10165786,7.331938,1.520783,-11.457302,13.68721538,0.070855,0.014527,-0.116187,0.136860819
285.5625,9.180772,0.04862,3.207439,9.725050301,0.091857,0.000612,0.031932,0.09725089,1.344248,-7.976704,-18.542492,20.23014629,0.0099,-0.08039,-0.185367,0.2022906
285.575,9.272358,-0.597195,2.396044,9.595534982,0.092719,-0.005926,0.02399,0.095955461,-9.374318,-6.619894,10.439708,15.51413348,-0.092128,-0.067259,0.105148,0.155136854
285.5875,9.864028,0.32764,1.978175,10.0657624,0.098628,0.003239,0.01985,0.100657816,0.4893,-3.652784,-3.02414,4.767354422,0.00493,-0.036299,-0.030509,0.047673068
